-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  33.5451   Longitude 68.4174 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 2768.55 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
33.54511,68.41741,1989,08,04,    0.15,   25.14,    8.58,   17.01
33.54511,68.41741,1989,08,05,    0.01,   25.15,    6.91,   16.33
33.54511,68.41741,1989,08,06,    0.03,   27.33,    6.87,   17.23
33.54511,68.41741,1989,08,07,    0.00,   27.84,    6.72,   17.35
33.54511,68.41741,1989,08,08,    0.00,   27.30,    6.51,   17.02
33.54511,68.41741,1989,08,09,    0.01,   27.27,    7.34,   17.49
33.54511,68.41741,1989,08,10,    0.12,   28.20,    6.74,   17.94
33.54511,68.41741,1989,08,11,    0.00,   28.53,    7.65,   18.56
33.54511,68.41741,1989,08,12,    1.18,   27.88,   10.09,   18.91
33.54511,68.41741,1989,08,13,    1.76,   27.53,    8.82,   18.28
33.54511,68.41741,1989,08,14,    0.13,   27.27,    8.53,   18.14
33.54511,68.41741,1989,08,15,    0.00,   26.95,    8.96,   18.11
33.54511,68.41741,1989,08,16,    0.00,   27.55,    8.08,   18.05
33.54511,68.41741,1989,08,17,    0.00,   27.86,    9.00,   18.64
33.54511,68.41741,1989,08,18,    0.00,   28.70,    9.49,   19.10
33.54511,68.41741,1989,08,19,    0.00,   27.74,    8.70,   18.24
33.54511,68.41741,1989,08,20,    0.00,   27.23,    7.69,   17.29
33.54511,68.41741,1989,08,21,    0.00,   27.36,    8.98,   18.09
33.54511,68.41741,1989,08,22,    0.00,   26.75,    8.87,   17.75
33.54511,68.41741,1989,08,23,   10.02,   25.40,    9.35,   17.16
33.54511,68.41741,1989,08,24,    5.80,   25.14,    9.64,   16.93
33.54511,68.41741,1989,08,25,    0.37,   24.78,    8.62,   16.45
33.54511,68.41741,1989,08,26,    0.21,   24.61,    7.03,   15.77
33.54511,68.41741,1989,08,27,    0.03,   21.17,    5.90,   13.28
33.54511,68.41741,1989,08,28,    0.00,   22.83,    3.99,   13.07
